,Unnamed: 0,date_range,Unnamed: 0.1,StartDate,EndDate,chinook0_hatchery_num,chinook0_wild_num,chinook1_hatchery_num,chinook1_wild_num,chum0_mixed_num,coho0_wild_num,coho1_hatchery_num,coho1_wild_num,pink0_wild,steelheadsmolt_hatchery_num,steelheadsmolt_wild_num,start_datetime,end_datetime,In,midpoint,Date,doy,daytime_category,chinook0_hatchery_perhour,chinook0_wild_perhour,chinook1_hatchery_perhour,chinook1_wild_perhour,chum0_mixed_perhour,coho0_wild_perhour,coho1_hatchery_perhour,coho1_wild_perhour,pink0_wild_perhour,steelheadsmolt_hatchery_perhour,steelheadsmolt_wild_perhour,midpoint_doy,year,pink0_wild_num,coho1_mixed_num,coho1_mixed_perhour,midpoint_date,lunar_phase,photoperiod,flow,temp,turbidity,temp_inp,flow_inp,water_year_april,water_year,atu_solstice,atu_april
75,75,2014-04-09 12:00:00,136.0,2014-04-09,2014-04-09,0.0,10.0,0.0,0.0,38.0,1.0,0.0,1.0,1853.0,0.0,0.0,2014-04-09 09:30:00,2014-04-09 19:30:00,10.0,2014-04-09 14:30:00,2014-04-09,99,day,0.0,1.0,0.0,0.0,3.8,0.1,0.0,0.1,185.3,0.0,0.0,99.0,2014,,,,2014-04-09,0.6545569931848729,13.333333333333334,2950,9.1,15.0,9.1,2950,2014.0,2014,677.6000000000001,81.02608695652174
76,76,2014-04-10 12:00:00,138.0,2014-04-10,2014-04-10,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,661.0,0.0,0.0,2014-04-10 10:05:00,2014-04-10 20:00:00,9.91666666666667,2014-04-10 15:02:30,2014-04-10,100,day,0.0,0.7058823529411759,0.0,0.0,2.42016806722689,0.0,0.0,0.0,66.6554621848739,0.0,0.0,100.0,2014,,,,2014-04-10,0.7415476283750143,13.383333333333333,2970,8.9,14.0,8.9,2970,2014.0,2014,686.5000000000001,89.92608695652174
77,77,2014-04-11 12:00:00,140.0,2014-04-11,2014-04-11,0.0,9.0,0.0,0.0,23.0,1.0,0.0,0.0,357.0,0.0,0.0,2014-04-11 09:00:00,2014-04-11 18:00:00,9.0,2014-04-11 13:30:00,2014-04-11,101,day,0.0,1.0,0.0,0.0,2.55555555555556,0.111111111111111,0.0,0.0,39.6666666666667,0.0,0.0,101.0,2014,,,,2014-04-11,0.8207138395839861,13.45,2630,9.1,8.7,9.1,2630,2014.0,2014,695.6000000000001,99.02608695652174
78,78,2014-04-12 12:00:00,142.0,2014-04-12,2014-04-12,0.0,13.0,0.0,0.0,1826.0,3.0,0.0,0.0,1172.0,0.0,0.0,2014-04-12 09:30:00,2014-04-12 20:00:00,10.5,2014-04-12 14:45:00,2014-04-12,102,day,0.0,1.23809523809524,0.0,0.0,173.904761904762,0.28571428571428603,0.0,0.0,111.619047619048,0.0,0.0,102.0,2014,,,,2014-04-12,0.8891104652622501,13.5,2240,9.7,8.0,9.7,2240,2014.0,2014,705.3000000000002,108.72608695652174
79,79,2014-04-13 12:00:00,144.0,2014-04-13,2014-04-13,0.0,31.0,0.0,0.0,217.0,1.0,0.0,1.0,1625.0,0.0,0.0,2014-04-13 10:30:00,2014-04-13 19:30:00,9.0,2014-04-13 15:00:00,2014-04-13,103,day,0.0,3.44444444444444,0.0,0.0,24.111111111111104,0.111111111111111,0.0,0.111111111111111,180.555555555556,0.0,0.0,103.0,2014,,,,2014-04-13,0.9436235004059721,13.55,2090,9.7,7.0,9.7,2090,2014.0,2014,715.0000000000002,118.42608695652174
80,80,2014-04-14 12:00:00,146.0,2014-04-14,2014-04-14,0.0,19.0,0.0,0.0,70.0,0.0,0.0,1.0,1923.0,0.0,0.0,2014-04-14 10:15:00,2014-04-14 19:30:00,9.25,2014-04-14 14:52:30,2014-04-14,104,day,0.0,2.05405405405405,0.0,0.0,7.56756756756757,0.0,0.0,0.108108108108108,207.89189189189202,0.0,0.0,104.0,2014,,,,2014-04-14,0.9811478045150213,13.616666666666667,2020,9.8,7.4,9.8,2020,2014.0,2014,724.8000000000002,128.22608695652175
81,81,2014-04-15 12:00:00,148.0,2014-04-15,2014-04-15,0.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,1450.0,0.0,0.0,2014-04-15 09:40:00,2014-04-15 19:00:00,9.33333333333333,2014-04-15 14:20:00,2014-04-15,105,day,0.0,0.6428571428571429,0.0,0.0,3.4285714285714306,0.0,0.0,0.0,155.357142857143,0.0,0.0,105.0,2014,,,,2014-04-15,0.9988747315452167,13.666666666666666,1850,10.1,6.3,10.1,1850,2014.0,2014,734.9000000000002,138.32608695652175
82,82,2014-04-16 12:00:00,150.0,2014-04-16,2014-04-16,1.0,11.0,0.0,0.0,71.0,0.0,0.0,1.0,1158.0,0.0,0.0,2014-04-16 08:45:00,2014-04-16 18:00:00,9.25,2014-04-16 13:22:30,2014-04-16,106,day,0.108108108108108,1.18918918918919,0.0,0.0,7.67567567567568,0.0,0.0,0.108108108108108,125.189189189189,0.0,0.0,106.0,2014,,,,2014-04-16,0.994647881392381,13.716666666666667,1820,9.9,6.0,9.9,1820,2014.0,2014,744.8000000000002,148.22608695652175
83,83,2014-04-17 12:00:00,152.0,2014-04-17,2014-04-17,0.0,18.0,0.0,0.0,1070.0,0.0,0.0,0.0,992.0,0.0,0.0,2014-04-17 09:30:00,2014-04-17 19:15:00,9.75,2014-04-17 14:22:30,2014-04-17,107,day,0.0,1.84615384615385,0.0,0.0,109.74358974359001,0.0,0.0,0.0,101.74358974359001,0.0,0.0,107.0,2014,,,,2014-04-17,0.9673227164924376,13.766666666666666,2180,9.6,7.6,9.6,2180,2014.0,2014,754.4000000000002,157.82608695652175
84,84,2014-04-18 12:00:00,154.0,2014-04-18,2014-04-18,0.0,3.0,0.0,0.0,61.0,0.0,0.0,1.0,449.0,0.0,0.0,2014-04-18 09:30:00,2014-04-18 18:00:00,8.5,2014-04-18 13:45:00,2014-04-18,108,day,0.0,0.3529411764705879,0.0,0.0,7.17647058823529,0.0,0.0,0.11764705882352902,52.82352941176471,0.0,0.0,108.0,2014,,,,2014-04-18,0.917055287428175,13.833333333333334,2810,9.3,14.0,9.3,2810,2014.0,2014,763.7000000000002,167.12608695652176
85,85,2014-04-19 12:00:00,156.0,2014-04-19,2014-04-19,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,635.0,0.0,0.0,2014-04-19 09:15:00,2014-04-19 19:30:00,10.25,2014-04-19 14:22:30,2014-04-19,109,day,0.0,0.195121951219512,0.0,0.0,2.8292682926829302,0.0,0.0,0.0,61.9512195121951,0.0,0.0,109.0,2014,,,,2014-04-19,0.8454567176332648,13.883333333333333,2970,9.0,11.0,9.0,2970,2014.0,2014,772.7000000000002,176.12608695652176
86,86,2014-04-20 12:00:00,158.0,2014-04-20,2014-04-20,0.0,15.0,0.0,0.0,28.0,0.0,0.0,0.0,658.0,0.0,0.0,2014-04-20 09:00:00,2014-04-20 19:30:00,10.5,2014-04-20 14:15:00,2014-04-20,110,day,0.0,1.42857142857143,0.0,0.0,2.6666666666666696,0.0,0.0,0.0,62.6666666666667,0.0,0.0,110.0,2014,,,,2014-04-20,0.7555840496556796,13.933333333333334,2950,9.0,16.0,9.0,2950,2014.0,2014,781.7000000000002,185.12608695652176
87,87,2014-04-21 12:00:00,160.0,2014-04-21,2014-04-21,1.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,338.0,0.0,0.0,2014-04-21 09:00:00,2014-04-21 19:30:00,10.5,2014-04-21 14:15:00,2014-04-21,111,day,0.095238095238095,0.28571428571428603,0.0,0.0,2.38095238095238,0.0,0.0,0.0,32.1904761904762,0.0,0.0,111.0,2014,,,,2014-04-21,0.6517805801841294,13.983333333333333,2740,9.5,13.0,9.5,2740,2014.0,2014,791.2000000000002,194.62608695652176
88,88,2014-04-22 12:00:00,162.0,2014-04-22,2014-04-22,0.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,550.0,0.0,0.0,2014-04-22 09:00:00,2014-04-22 19:00:00,10.0,2014-04-22 14:00:00,2014-04-22,112,day,0.0,0.2,0.0,0.0,5.1,0.0,0.0,0.0,55.0,0.0,0.0,112.0,2014,,,,2014-04-22,0.5394073500968741,14.05,2570,10.0,11.0,10.0,2570,2014.0,2014,801.2000000000002,204.62608695652176
89,89,2014-04-23 12:00:00,164.0,2014-04-23,2014-04-23,0.0,1.0,0.0,0.0,161.0,0.0,0.0,0.0,314.0,0.0,0.0,2014-04-23 08:00:00,2014-04-23 18:50:00,10.833333333333302,2014-04-23 13:25:00,2014-04-23,113,day,0.0,0.092307692307693,0.0,0.0,14.861538461538501,0.0,0.0,0.0,28.984615384615502,0.0,0.0,113.0,2014,,,,2014-04-23,0.42450829016286445,14.1,2630,9.5,12.0,9.5,2630,2014.0,2014,810.7000000000002,214.12608695652176
90,90,2014-04-24 12:00:00,166.0,2014-04-24,2014-04-24,0.0,5.0,0.0,0.0,302.0,0.0,0.0,0.0,614.0,0.0,0.0,2014-04-24 09:00:00,2014-04-24 18:00:00,9.0,2014-04-24 13:30:00,2014-04-24,114,day,0.0,0.555555555555556,0.0,0.0,33.5555555555556,0.0,0.0,0.0,68.2222222222222,0.0,0.0,114.0,2014,,,,2014-04-24,0.3134191940962161,14.15,2940,9.6,12.0,9.6,2940,2014.0,2014,820.3000000000002,223.72608695652175
91,91,2014-04-25 12:00:00,168.0,2014-04-25,2014-04-25,0.0,1.0,0.0,0.0,47.0,0.0,0.0,279.0,0.0,0.0,0.0,2014-04-25 09:00:00,2014-04-25 19:00:00,10.0,2014-04-25 14:00:00,2014-04-25,115,day,0.0,0.1,0.0,0.0,4.7,0.0,0.0,27.9,0.0,0.0,0.0,115.0,2014,,,,2014-04-25,0.21233872564723766,14.2,3380,9.5,18.0,9.5,3380,2014.0,2014,829.8000000000002,233.22608695652175
92,92,2014-04-26 12:00:00,170.0,2014-04-26,2014-04-26,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,152.0,0.0,0.0,2014-04-26 09:00:00,2014-04-26 19:30:00,10.5,2014-04-26 14:15:00,2014-04-26,116,day,0.0,0.095238095238095,0.0,0.0,1.14285714285714,0.0,0.0,0.0,14.476190476190501,0.0,0.0,116.0,2014,,,,2014-04-26,0.12684122687386096,14.25,3280,9.6,13.0,9.6,3280,2014.0,2014,839.4000000000002,242.82608695652175
93,93,2014-04-27 12:00:00,172.0,2014-04-27,2014-04-27,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,191.0,0.0,0.0,2014-04-27 09:00:00,2014-04-27 19:00:00,10.0,2014-04-27 14:00:00,2014-04-27,117,day,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,19.1,0.0,0.0,117.0,2014,,,,2014-04-27,0.06139641434475673,14.3,3090,9.4,9.8,9.4,3090,2014.0,2014,848.8000000000002,252.22608695652175
94,94,2014-04-28 12:00:00,174.0,2014-04-28,2014-04-28,0.0,1.0,0.0,0.0,868.0,0.0,0.0,0.0,143.0,0.0,0.0,2014-04-28 08:00:00,2014-04-28 19:30:00,11.5,2014-04-28 13:45:00,2014-04-28,118,day,0.0,0.08695652173913099,0.0,0.0,75.4782608695652,0.0,0.0,0.0,12.4347826086957,0.0,0.0,118.0,2014,,,,2014-04-28,0.018975098792506695,14.35,2900,9.1,11.0,9.1,2900,2014.0,2014,857.9000000000002,261.32608695652175
95,95,2014-04-29 12:00:00,176.0,2014-04-29,2014-04-29,0.0,5.0,0.0,0.0,97.0,0.0,0.0,1.0,154.0,0.0,0.0,2014-04-29 08:30:00,2014-04-29 19:00:00,10.5,2014-04-29 13:45:00,2014-04-29,119,day,0.0,0.47619047619047605,0.0,0.0,9.23809523809524,0.0,0.0,0.095238095238095,14.666666666666698,0.0,0.0,119.0,2014,,,,2014-04-29,0.0008394149255183114,14.4,2570,10.2,8.4,10.2,2570,2014.0,2014,868.1000000000003,271.52608695652174
96,96,2014-04-30 12:00:00,178.0,2014-04-30,2014-04-30,0.0,2.0,0.0,0.0,34.0,0.0,1.0,10.0,361.0,0.0,0.0,2014-04-30 07:20:00,2014-04-30 19:15:00,11.916666666666698,2014-04-30 13:17:30,2014-04-30,120,day,0.0,0.167832167832167,0.0,0.0,2.85314685314685,0.0,0.083916083916084,0.8391608391608371,30.293706293706197,0.0,0.0,120.0,2014,,,,2014-04-30,0.006576737737538418,14.45,2380,10.9,7.4,10.9,2380,2014.0,2014,879.0000000000002,282.4260869565217
97,97,2014-05-01 12:00:00,,,,,,,,,,,,,,,,,,,2014-05-01,121,day,,,,,,,,,,,,121.0,2014,,,,,0.03436365742171793,14.5,2310,11.4,6.8,11.4,2310,2014.0,2014,890.4000000000002,293.8260869565217
98,98,2014-05-02 12:00:00,,,,,,,,,,,,,,,,,,,2014-05-02,122,day,,,,,,,,,,,,122.0,2014,,,,,0.08138571595258398,14.55,2410,11.3,6.8,11.3,2410,2014.0,2014,901.7000000000002,305.1260869565217
99,99,2014-05-03 12:00:00,,,,,,,,,,,,,,,,,,,2014-05-03,123,day,,,,,,,,,,,,123.0,2014,,,,,0.14430020942155064,14.6,2810,10.4,9.6,10.4,2810,2014.0,2014,912.1000000000001,315.5260869565217
100,100,2014-05-04 12:00:00,183.0,2014-05-04,2014-05-04,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,34.0,0.0,0.0,2014-05-04 08:45:00,2014-05-04 19:45:00,11.0,2014-05-04 14:15:00,2014-05-04,124,day,0.0,0.09090909090909101,0.0,0.0,1.54545454545455,0.0,0.0,0.0,3.09090909090909,0.0,0.0,124.0,2014,,,,2014-05-04,0.21964135945298346,14.65,3130,10.1,10.0,10.1,3130,2014.0,2014,922.2000000000002,325.6260869565217
101,101,2014-05-05 12:00:00,185.0,2014-05-05,2014-05-05,0.0,13.0,0.0,0.0,23.0,0.0,1.0,0.0,49.0,0.0,0.0,2014-05-05 08:00:00,2014-05-05 19:30:00,11.5,2014-05-05 13:45:00,2014-05-05,125,day,0.0,1.1304347826087,0.0,0.0,2.0,0.0,0.08695652173913099,0.0,4.26086956521739,0.0,0.0,125.0,2014,,,,2014-05-05,0.3041012345753822,14.7,3090,10.4,10.0,10.4,3090,2014.0,2014,932.6000000000001,336.0260869565217
102,102,2014-05-06 12:00:00,187.0,2014-05-06,2014-05-06,0.0,24.0,0.0,0.0,73.0,0.0,3.0,0.0,48.0,0.0,0.0,2014-05-06 10:30:00,2014-05-06 19:00:00,8.5,2014-05-06 14:45:00,2014-05-06,126,day,0.0,2.82352941176471,0.0,0.0,8.58823529411765,0.0,0.3529411764705879,0.0,5.64705882352941,0.0,0.0,126.0,2014,,,,2014-05-06,0.3946594334497019,14.75,2770,10.8,7.8,10.8,2770,2014.0,2014,943.4000000000001,346.8260869565217
103,103,2014-05-07 12:00:00,189.0,2014-05-07,2014-05-07,0.0,23.0,0.0,0.0,140.0,0.0,0.0,0.0,43.0,0.0,0.0,2014-05-07 11:17:00,2014-05-07 19:00:00,7.7166666666666694,2014-05-07 15:08:30,2014-05-07,127,day,0.0,2.98056155507559,0.0,0.0,18.142548596112302,0.0,0.0,0.0,5.572354211663059,0.0,0.0,127.0,2014,,,,2014-05-07,0.4885672235412985,14.8,2580,10.9,7.6,10.9,2580,2014.0,2014,954.3000000000001,357.72608695652167
104,104,2014-05-08 12:00:00,191.0,2014-05-08,2014-05-08,0.0,3.0,0.0,0.0,22.0,0.0,2.0,1.0,107.0,0.0,0.0,2014-05-08 11:00:00,2014-05-08 18:00:00,7.0,2014-05-08 14:30:00,2014-05-08,128,day,0.0,0.42857142857142894,0.0,0.0,3.14285714285714,0.0,0.28571428571428603,0.14285714285714302,15.285714285714299,0.0,0.0,128.0,2014,,,,2014-05-08,0.5832129733296768,14.85,2470,11.0,7.0,11.0,2470,2014.0,2014,965.3000000000001,368.72608695652167
105,105,2014-05-09 12:00:00,193.0,2014-05-09,2014-05-09,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,2014-05-09 09:00:00,2014-05-09 19:00:00,10.0,2014-05-09 14:00:00,2014-05-09,129,day,0.0,0.2,0.0,0.0,1.7,0.0,0.0,0.0,0.9,0.0,0.0,129.0,2014,,,,2014-05-09,0.6759214011428405,14.883333333333333,2540,10.5,7.6,10.5,2540,2014.0,2014,975.8000000000001,379.22608695652167
106,106,2014-05-10 12:00:00,195.0,2014-05-10,2014-05-10,0.0,8.0,0.0,0.0,27.0,0.0,1.0,1.0,30.0,0.0,0.0,2014-05-10 08:45:00,2014-05-10 20:00:00,11.25,2014-05-10 14:22:30,2014-05-10,130,day,0.0,0.7111111111111109,0.0,0.0,2.4,0.0,0.08888888888888902,0.08888888888888902,2.6666666666666696,0.0,0.0,130.0,2014,,,,2014-05-10,0.7637263914387651,14.933333333333334,2680,10.4,7.6,10.4,2680,2014.0,2014,986.2,389.62608695652165
107,107,2014-05-11 12:00:00,197.0,2014-05-11,2014-05-11,0.0,22.0,0.0,0.0,15.0,0.0,2.0,1.0,13.0,0.0,0.0,2014-05-11 08:30:00,2014-05-11 19:00:00,10.5,2014-05-11 13:45:00,2014-05-11,131,day,0.0,2.0952380952381,0.0,0.0,1.42857142857143,0.0,0.190476190476191,0.095238095238095,1.23809523809524,0.0,0.0,131.0,2014,,,,2014-05-11,0.8432175150884325,14.983333333333333,2620,10.8,6.1,10.8,2620,2014.0,2014,997.0,400.42608695652166
108,108,2014-05-12 12:00:00,199.0,2014-05-12,2014-05-12,0.0,25.0,0.0,0.0,17.0,0.0,2.0,0.0,7.0,1.0,0.0,2014-05-12 10:00:00,2014-05-12 19:00:00,9.0,2014-05-12 14:30:00,2014-05-12,132,day,0.0,2.77777777777778,0.0,0.0,1.88888888888889,0.0,0.222222222222222,0.0,0.7777777777777779,0.111111111111111,0.0,132.0,2014,,,,2014-05-12,0.9105197493035624,15.016666666666667,2480,11.4,6.3,11.4,2480,2014.0,2014,1008.4,411.82608695652164
109,109,2014-05-13 12:00:00,201.0,2014-05-13,2014-05-13,0.0,58.0,3.0,0.0,29.0,0.0,0.0,2.0,39.0,0.0,0.0,2014-05-13 09:15:00,2014-05-13 19:00:00,9.75,2014-05-13 14:07:30,2014-05-13,133,day,0.0,5.948717948717951,0.307692307692308,0.0,2.97435897435897,0.0,0.0,0.20512820512820498,4.0,0.0,0.0,133.0,2014,,,,2014-05-13,0.9614797640628736,15.066666666666666,2260,12.1,5.7,12.1,2260,2014.0,2014,1020.5,423.92608695652166
110,110,2014-05-14 12:00:00,203.0,2014-05-14,2014-05-14,0.0,14.0,0.0,0.0,25.0,0.0,0.0,0.0,30.0,0.0,1.0,2014-05-14 10:30:00,2014-05-14 19:00:00,8.5,2014-05-14 14:45:00,2014-05-14,134,day,0.0,1.6470588235294097,0.0,0.0,2.94117647058824,0.0,0.0,0.0,3.5294117647058796,0.0,0.11764705882352902,134.0,2014,,,,2014-05-14,0.9920776407009186,15.116666666666667,2080,12.7,8.6,12.7,2080,2014.0,2014,1033.2,436.62608695652165
111,111,2014-05-15 12:00:00,205.0,2014-05-15,2014-05-15,0.0,14.0,3.0,0.0,39.0,1.0,0.0,0.0,31.0,0.0,0.0,2014-05-15 10:00:00,2014-05-15 19:00:00,9.0,2014-05-15 14:30:00,2014-05-15,135,day,0.0,1.55555555555556,0.33333333333333304,0.0,4.33333333333333,0.111111111111111,0.0,0.0,3.44444444444444,0.0,0.0,135.0,2014,,,,2014-05-15,0.9990100943295277,15.15,2070,12.8,7.4,12.8,2070,2014.0,2014,1046.0,449.42608695652166
112,112,2014-05-16 12:00:00,207.0,2014-05-16,2014-05-16,0.0,15.0,0.0,0.0,55.0,1.0,0.0,1.0,23.0,0.0,0.0,2014-05-16 08:40:00,2014-05-16 19:00:00,10.3333333333333,2014-05-16 13:50:00,2014-05-16,136,day,0.0,1.4516129032258098,0.0,0.0,5.32258064516131,0.096774193548388,0.0,0.096774193548388,2.22580645161291,0.0,0.0,136.0,2014,,,,2014-05-16,0.9803126293493356,15.2,2120,12.2,6.0,12.2,2120,2014.0,2014,1058.2,461.62608695652165
113,113,2014-05-17 12:00:00,209.0,2014-05-17,2014-05-17,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,9.0,0.0,0.0,2014-05-17 09:50:00,2014-05-17 19:00:00,9.16666666666667,2014-05-17 14:25:00,2014-05-17,137,day,0.0,0.654545454545454,0.0,0.0,6.32727272727273,0.0,0.0,0.0,0.981818181818182,0.0,0.0,137.0,2014,,,,2014-05-17,0.9358458862707263,15.233333333333333,2110,11.8,5.2,11.8,2110,2014.0,2014,1070.0,473.42608695652166
114,114,2014-05-18 12:00:00,211.0,2014-05-18,2014-05-18,0.0,6.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,2014-05-18 10:15:00,2014-05-18 19:00:00,8.75,2014-05-18 14:37:30,2014-05-18,138,day,0.0,0.6857142857142859,0.0,0.0,3.0857142857142903,0.0,0.0,0.0,0.0,0.22857142857142898,0.0,138.0,2014,,,,2014-05-18,0.8674983919706947,15.283333333333333,2050,11.8,4.7,11.8,2050,2014.0,2014,1081.8,485.22608695652167
115,115,2014-05-19 12:00:00,213.0,2014-05-19,2014-05-19,0.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,2014-05-19 09:00:00,2014-05-19 19:30:00,10.5,2014-05-19 14:15:00,2014-05-19,139,day,0.0,0.9523809523809521,0.0,0.0,1.23809523809524,0.0,0.0,0.0,0.666666666666667,0.0,0.0,139.0,2014,,,,2014-05-19,0.7790497805636522,15.316666666666666,1890,11.8,4.4,11.8,1890,2014.0,2014,1093.6,497.0260869565217
116,116,2014-05-20 12:00:00,215.0,2014-05-20,2014-05-20,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,2014-05-20 08:15:00,2014-05-20 19:00:00,10.75,2014-05-20 13:37:30,2014-05-20,140,day,0.0,0.5581395348837211,0.0,0.0,1.2093023255814,0.0,0.0,0.0,0.37209302325581395,0.0,0.0,140.0,2014,,,,2014-05-20,0.6757496740146467,15.35,1660,12.4,4.4,12.4,1660,2014.0,2014,1106.0,509.42608695652166
117,117,2014-05-21 12:00:00,217.0,2014-05-21,2014-05-21,0.0,6.0,0.0,0.0,75.0,0.0,1.0,0.0,5.0,0.0,0.0,2014-05-21 10:00:00,2014-05-21 19:00:00,9.0,2014-05-21 14:30:00,2014-05-21,141,day,0.0,0.666666666666667,0.0,0.0,8.33333333333333,0.0,0.111111111111111,0.0,0.555555555555556,0.0,0.0,141.0,2014,,,,2014-05-21,0.5637408010542799,15.383333333333333,1500,13.0,4.2,13.0,1500,2014.0,2014,1119.0,522.4260869565217
118,118,2014-05-22 12:00:00,219.0,2014-05-22,2014-05-22,0.0,1.0,0.0,0.0,46.0,2.0,1.0,0.0,11.0,0.0,0.0,2014-05-22 09:45:00,2014-05-22 19:30:00,9.75,2014-05-22 14:37:30,2014-05-22,142,day,0.0,0.102564102564103,0.0,0.0,4.71794871794872,0.20512820512820498,0.102564102564103,0.0,1.12820512820513,0.0,0.0,142.0,2014,,,,2014-05-22,0.4494640889429843,15.433333333333334,1410,12.8,3.0,12.8,1410,2014.0,2014,1131.8,535.2260869565216
119,119,2014-05-23 12:00:00,221.0,2014-05-23,2014-05-23,0.0,15.0,0.0,0.0,33.0,2.0,0.0,0.0,2.0,0.0,0.0,2014-05-23 08:45:00,2014-05-23 19:30:00,10.75,2014-05-23 14:07:30,2014-05-23,143,day,0.0,1.3953488372093001,0.0,0.0,3.06976744186047,0.18604651162790697,0.0,0.0,0.18604651162790697,0.0,0.0,143.0,2014,,,,2014-05-23,0.33913223253967073,15.466666666666667,1380,13.7,3.1,13.7,1380,2014.0,2014,1145.5,548.9260869565217
120,120,2014-05-24 12:00:00,223.0,2014-05-24,2014-05-24,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2014-05-24 10:30:00,2014-05-24 19:30:00,9.0,2014-05-24 15:00:00,2014-05-24,144,day,0.0,0.33333333333333304,0.0,0.0,0.7777777777777779,0.0,0.0,0.0,0.111111111111111,0.0,0.0,144.0,2014,,,,2014-05-24,0.2383326494467573,15.5,1400,12.8,3.2,12.8,1400,2014.0,2014,1158.3,561.7260869565216
121,121,2014-05-25 12:00:00,225.0,2014-05-25,2014-05-25,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-25 11:30:00,2014-05-25 19:30:00,8.0,2014-05-25 15:30:00,2014-05-25,145,day,0.0,0.375,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2014,,,,2014-05-25,0.15173689324103184,15.533333333333333,1400,12.4,2.7,12.4,1400,2014.0,2014,1170.7,574.1260869565216
